cnty_cd,county,lat,long,geometry,year,population,pct_pop_change,avg_commute_mins,pct_comm_change,traffic_growth_rate
035,Cumberland,35.8994729,-85.023346,"list(c(-85.269359, -85.248435, -85.242698, -85.264206, -85.246362, -85.15275, -85.100213, -85.029461, -84.907753, -84.80546, -84.720727, -84.680633, -84.729634, -84.781901, -84.80163, -84.916062, -84.928536, -85.254062, -85.269359, 35.793388, 35.798748, 35.91304, 35.979154, 36.100698, 36.099544, 36.138561, 36.170433, 36.156293, 36.090501, 35.994914, 35.908454, 35.858382, 35.825, 35.823066, 35.761939, 35.768549, 35.765611, 35.793388))",2010-01-01,56193,NA,NA,NA,1.8086204523518588
037,Davidson,36.1342563,-86.8220341,"list(c(-87.041362, -86.963358, -86.906254, -86.913233, -86.825053, -86.754795, -86.639095, -86.594286, -86.556865, -86.515589, -86.546884, -86.618892, -86.790875, -86.928861, -87.039223, -87.053722, -87.041362, 36.041312, 36.267004, 36.366218, 36.382621, 36.349817, 36.405496, 36.255105, 36.245105, 36.13496, 36.10061, 36.087817, 35.968224, 36.036715, 36.052942, 35.989286, 36.045582, 36.041312))",2018-01-01,690516,0.48853322156880985,24.5,-1.2096774193548376,2.5704446234001277
037,Davidson,36.1342563,-86.8220341,"list(c(-87.041362, -86.963358, -86.906254, -86.913233, -86.825053, -86.754795, -86.639095, -86.594286, -86.556865, -86.515589, -86.546884, -86.618892, -86.790875, -86.928861, -87.039223, -87.053722, -87.041362, 36.041312, 36.267004, 36.366218, 36.382621, 36.349817, 36.405496, 36.255105, 36.245105, 36.13496, 36.10061, 36.087817, 35.968224, 36.036715, 36.052942, 35.989286, 36.045582, 36.041312))",2017-01-01,687159,0.1939258911477948,24.8,-1.5873015873015817,4.1248235649114475
037,Davidson,36.1342563,-86.8220341,"list(c(-87.041362, -86.963358, -86.906254, -86.913233, -86.825053, -86.754795, -86.639095, -86.594286, -86.556865, -86.515589, -86.546884, -86.618892, -86.790875, -86.928861, -87.039223, -87.053722, -87.041362, 36.041312, 36.267004, 36.366218, 36.382621, 36.349817, 36.405496, 36.255105, 36.245105, 36.13496, 36.10061, 36.087817, 35.968224, 36.036715, 36.052942, 35.989286, 36.045582, 36.041312))",2016-01-01,685829,0.8879173513113514,25.2,0.3984063745019917,1.9570242351550846
037,Davidson,36.1342563,-86.8220341,"list(c(-87.041362, -86.963358, -86.906254, -86.913233, -86.825053, -86.754795, -86.639095, -86.594286, -86.556865, -86.515589, -86.546884, -86.618892, -86.790875, -86.928861, -87.039223, -87.053722, -87.041362, 36.041312, 36.267004, 36.366218, 36.382621, 36.349817, 36.405496, 36.255105, 36.245105, 36.13496, 36.10061, 36.087817, 35.968224, 36.036715, 36.052942, 35.989286, 36.045582, 36.041312))",2015-01-01,679793,1.5205843392656293,25.1,5.020920502092063,4.619311325969166
037,Davidson,36.1342563,-86.8220341,"list(c(-87.041362, -86.963358, -86.906254, -86.913233, -86.825053, -86.754795, -86.639095, -86.594286, -86.556865, -86.515589, -86.546884, -86.618892, -86.790875, -86.928861, -87.039223, -87.053722, -87.041362, 36.041312, 36.267004, 36.366218, 36.382621, 36.349817, 36.405496, 36.255105, 36.245105, 36.13496, 36.10061, 36.087817, 35.968224, 36.036715, 36.052942, 35.989286, 36.045582, 36.041312))",2014-01-01,669611,1.4287034274037769,23.9,2.5751072961373245,1.4176757814694299
037,Davidson,36.1342563,-86.8220341,"list(c(-87.041362, -86.963358, -86.906254, -86.913233, -86.825053, -86.754795, -86.639095, -86.594286, -86.556865, -86.515589, -86.546884, -86.618892, -86.790875, -86.928861, -87.039223, -87.053722, -87.041362, 36.041312, 36.267004, 36.366218, 36.382621, 36.349817, 36.405496, 36.255105, 36.245105, 36.13496, 36.10061, 36.087817, 35.968224, 36.036715, 36.052942, 35.989286, 36.045582, 36.041312))",2013-01-01,660179,1.6686070865365554,23.3,1.7467248908296984,1.565772769105177
037,Davidson,36.1342563,-86.8220341,"list(c(-87.041362, -86.963358, -86.906254, -86.913233, -86.825053, -86.754795, -86.639095, -86.594286, -86.556865, -86.515589, -86.546884, -86.618892, -86.790875, -86.928861, -87.039223, -87.053722, -87.041362, 36.041312, 36.267004, 36.366218, 36.382621, 36.349817, 36.405496, 36.255105, 36.245105, 36.13496, 36.10061, 36.087817, 35.968224, 36.036715, 36.052942, 35.989286, 36.045582, 36.041312))",2012-01-01,649344,2.111278498171143,22.9,-2.1367521367521403,2.8156692358799753
037,Davidson,36.1342563,-86.8220341,"list(c(-87.041362, -86.963358, -86.906254, -86.913233, -86.825053, -86.754795, -86.639095, -86.594286, -86.556865, -86.515589, -86.546884, -86.618892, -86.790875, -86.928861, -87.039223, -87.053722, -87.041362, 36.041312, 36.267004, 36.366218, 36.382621, 36.349817, 36.405496, 36.255105, 36.245105, 36.13496, 36.10061, 36.087817, 35.968224, 36.036715, 36.052942, 35.989286, 36.045582, 36.041312))",2011-01-01,635918,1.3018004097198554,23.4,2.183406113537112,2.2987288452752375
037,Davidson,36.1342563,-86.8220341,"list(c(-87.041362, -86.963358, -86.906254, -86.913233, -86.825053, -86.754795, -86.639095, -86.594286, -86.556865, -86.515589, -86.546884, -86.618892, -86.790875, -86.928861, -87.039223, -87.053722, -87.041362, 36.041312, 36.267004, 36.366218, 36.382621, 36.349817, 36.405496, 36.255105, 36.245105, 36.13496, 36.10061, 36.087817, 35.968224, 36.036715, 36.052942, 35.989286, 36.045582, 36.041312))",2010-01-01,627746,NA,22.9,NA,-0.007954385758155645
039,Decatur,35.595087,-88.1291387,"list(c(-88.243057, -88.190465, -88.179177, -88.177859, -88.051635, -87.970738, -88.034788, -88.035837, -87.97463, -88.042332, -88.007709, -87.97366, -88.024741, -88.196462, -88.241677, -88.247243, -88.243057, 35.528858, 35.609088, 35.816785, 35.845841, 35.849918, 35.815705, 35.717261, 35.621839, 35.521025, 35.444617, 35.423381, 35.404958, 35.392307, 35.379561, 35.423263, 35.439296, 35.528858))",2018-01-01,11699,-0.2812819638595254,NA,NA,9.96228944914771
039,Decatur,35.595087,-88.1291387,"list(c(-88.243057, -88.190465, -88.179177, -88.177859, -88.051635, -87.970738, -88.034788, -88.035837, -87.97463, -88.042332, -88.007709, -87.97366, -88.024741, -88.196462, -88.241677, -88.247243, -88.243057, 35.528858, 35.609088, 35.816785, 35.845841, 35.849918, 35.815705, 35.717261, 35.621839, 35.521025, 35.444617, 35.423381, 35.404958, 35.392307, 35.379561, 35.423263, 35.439296, 35.528858))",2017-01-01,11732,-0.02556455048998707,NA,NA,3.7867456889558997
039,Decatur,35.595087,-88.1291387,"list(c(-88.243057, -88.190465, -88.179177, -88.177859, -88.051635, -87.970738, -88.034788, -88.035837, -87.97463, -88.042332, -88.007709, -87.97366, -88.024741, -88.196462, -88.241677, -88.247243, -88.243057, 35.528858, 35.609088, 35.816785, 35.845841, 35.849918, 35.815705, 35.717261, 35.621839, 35.521025, 35.444617, 35.423381, 35.404958, 35.392307, 35.379561, 35.423263, 35.439296, 35.528858))",2016-01-01,11735,1.163793103448274,NA,NA,-0.03257099754772249
039,Decatur,35.595087,-88.1291387,"list(c(-88.243057, -88.190465, -88.179177, -88.177859, -88.051635, -87.970738, -88.034788, -88.035837, -87.97463, -88.042332, -88.007709, -87.97366, -88.024741, -88.196462, -88.241677, -88.247243, -88.243057, 35.528858, 35.609088, 35.816785, 35.845841, 35.849918, 35.815705, 35.717261, 35.621839, 35.521025, 35.444617, 35.423381, 35.404958, 35.392307, 35.379561, 35.423263, 35.439296, 35.528858))",2015-01-01,11600,-0.7274283269148474,NA,NA,5.198058822636842
039,Decatur,35.595087,-88.1291387,"list(c(-88.243057, -88.190465, -88.179177, -88.177859, -88.051635, -87.970738, -88.034788, -88.035837, -87.97463, -88.042332, -88.007709, -87.97366, -88.024741, -88.196462, -88.241677, -88.247243, -88.243057, 35.528858, 35.609088, 35.816785, 35.845841, 35.849918, 35.815705, 35.717261, 35.621839, 35.521025, 35.444617, 35.423381, 35.404958, 35.392307, 35.379561, 35.423263, 35.439296, 35.528858))",2014-01-01,11685,-0.09404924760602063,NA,NA,-4.2617918346800305
039,Decatur,35.595087,-88.1291387,"list(c(-88.243057, -88.190465, -88.179177, -88.177859, -88.051635, -87.970738, -88.034788, -88.035837, -87.97463, -88.042332, -88.007709, -87.97366, -88.024741, -88.196462, -88.241677, -88.247243, -88.243057, 35.528858, 35.609088, 35.816785, 35.845841, 35.849918, 35.815705, 35.717261, 35.621839, 35.521025, 35.444617, 35.423381, 35.404958, 35.392307, 35.379561, 35.423263, 35.439296, 35.528858))",2013-01-01,11696,0.5329207495272437,NA,NA,-0.38231214364263183
039,Decatur,35.595087,-88.1291387,"list(c(-88.243057, -88.190465, -88.179177, -88.177859, -88.051635, -87.970738, -88.034788, -88.035837, -87.97463, -88.042332, -88.007709, -87.97366, -88.024741, -88.196462, -88.241677, -88.247243, -88.243057, 35.528858, 35.609088, 35.816785, 35.845841, 35.849918, 35.815705, 35.717261, 35.621839, 35.521025, 35.444617, 35.423381, 35.404958, 35.392307, 35.379561, 35.423263, 35.439296, 35.528858))",2012-01-01,11634,-0.4108885464817691,NA,NA,-0.7988445122582513
039,Decatur,35.595087,-88.1291387,"list(c(-88.243057, -88.190465, -88.179177, -88.177859, -88.051635, -87.970738, -88.034788, -88.035837, -87.97463, -88.042332, -88.007709, -87.97366, -88.024741, -88.196462, -88.241677, -88.247243, -88.243057, 35.528858, 35.609088, 35.816785, 35.845841, 35.849918, 35.815705, 35.717261, 35.621839, 35.521025, 35.444617, 35.423381, 35.404958, 35.392307, 35.379561, 35.423263, 35.439296, 35.528858))",2011-01-01,11682,-0.2987112742169451,NA,NA,-1.3920129806627974
039,Decatur,35.595087,-88.1291387,"list(c(-88.243057, -88.190465, -88.179177, -88.177859, -88.051635, -87.970738, -88.034788, -88.035837, -87.97463, -88.042332, -88.007709, -87.97366, -88.024741, -88.196462, -88.241677, -88.247243, -88.243057, 35.528858, 35.609088, 35.816785, 35.845841, 35.849918, 35.815705, 35.717261, 35.621839, 35.521025, 35.444617, 35.423381, 35.404958, 35.392307, 35.379561, 35.423263, 35.439296, 35.528858))",2010-01-01,11717,NA,NA,NA,0.8782599736115854
041,DeKalb,35.9728357,-85.80766,"list(c(-86.059706, -85.910118, -85.864024, -85.807415, -85.767136, -85.644604, -85.662917, -85.632449, -85.682095, -85.868174, -85.885156, -85.88921, -86.014849, -86.063413, -86.059706, 36.086024, 36.116925, 36.093809, 36.131582, 36.070087, 36.015053, 35.971501, 35.847385, 35.831254, 35.84636, 35.839658, 35.857543, 35.96106, 36.070052, 36.086024))",2018-01-01,20133,1.2930167035620777,NA,NA,6.037348003886027
041,DeKalb,35.9728357,-85.80766,"list(c(-86.059706, -85.910118, -85.864024, -85.807415, -85.767136, -85.644604, -85.662917, -85.632449, -85.682095, -85.868174, -85.885156, -85.88921, -86.014849, -86.063413, -86.059706, 36.086024, 36.116925, 36.093809, 36.131582, 36.070087, 36.015053, 35.971501, 35.847385, 35.831254, 35.84636, 35.839658, 35.857543, 35.96106, 36.070052, 36.086024))",2017-01-01,19876,2.2217650689158708,NA,NA,5.643678406099934
041,DeKalb,35.9728357,-85.80766,"list(c(-86.059706, -85.910118, -85.864024, -85.807415, -85.767136, -85.644604, -85.662917, -85.632449, -85.682095, -85.868174, -85.885156, -85.88921, -86.014849, -86.063413, -86.059706, 36.086024, 36.116925, 36.093809, 36.131582, 36.070087, 36.015053, 35.971501, 35.847385, 35.831254, 35.84636, 35.839658, 35.857543, 35.96106, 36.070052, 36.086024))",2016-01-01,19444,0.7878913539290933,NA,NA,4.2345757444262535
041,DeKalb,35.9728357,-85.80766,"list(c(-86.059706, -85.910118, -85.864024, -85.807415, -85.767136, -85.644604, -85.662917, -85.632449, -85.682095, -85.868174, -85.885156, -85.88921, -86.014849, -86.063413, -86.059706, 36.086024, 36.116925, 36.093809, 36.131582, 36.070087, 36.015053, 35.971501, 35.847385, 35.831254, 35.84636, 35.839658, 35.857543, 35.96106, 36.070052, 36.086024))",2015-01-01,19292,0.33806626098715764,NA,NA,-3.4374334673062763
041,DeKalb,35.9728357,-85.80766,"list(c(-86.059706, -85.910118, -85.864024, -85.807415, -85.767136, -85.644604, -85.662917, -85.632449, -85.682095, -85.868174, -85.885156, -85.88921, -86.014849, -86.063413, -86.059706, 36.086024, 36.116925, 36.093809, 36.131582, 36.070087, 36.015053, 35.971501, 35.847385, 35.831254, 35.84636, 35.839658, 35.857543, 35.96106, 36.070052, 36.086024))",2014-01-01,19227,0.40208877284595435,NA,NA,4.012117342930751
041,DeKalb,35.9728357,-85.80766,"list(c(-86.059706, -85.910118, -85.864024, -85.807415, -85.767136, -85.644604, -85.662917, -85.632449, -85.682095, -85.868174, -85.885156, -85.88921, -86.014849, -86.063413, -86.059706, 36.086024, 36.116925, 36.093809, 36.131582, 36.070087, 36.015053, 35.971501, 35.847385, 35.831254, 35.84636, 35.839658, 35.857543, 35.96106, 36.070052, 36.086024))",2013-01-01,19150,1.4892151147384514,NA,NA,-3.506234995491911
041,DeKalb,35.9728357,-85.80766,"list(c(-86.059706, -85.910118, -85.864024, -85.807415, -85.767136, -85.644604, -85.662917, -85.632449, -85.682095, -85.868174, -85.885156, -85.88921, -86.014849, -86.063413, -86.059706, 36.086024, 36.116925, 36.093809, 36.131582, 36.070087, 36.015053, 35.971501, 35.847385, 35.831254, 35.84636, 35.839658, 35.857543, 35.96106, 36.070052, 36.086024))",2012-01-01,18869,0.6132025167964184,NA,NA,0.43418935326145325
041,DeKalb,35.9728357,-85.80766,"list(c(-86.059706, -85.910118, -85.864024, -85.807415, -85.767136, -85.644604, -85.662917, -85.632449, -85.682095, -85.868174, -85.885156, -85.88921, -86.014849, -86.063413, -86.059706, 36.086024, 36.116925, 36.093809, 36.131582, 36.070087, 36.015053, 35.971501, 35.847385, 35.831254, 35.84636, 35.839658, 35.857543, 35.96106, 36.070052, 36.086024))",2011-01-01,18754,0.3155924043861891,NA,NA,-2.4523720805413647
041,DeKalb,35.9728357,-85.80766,"list(c(-86.059706, -85.910118, -85.864024, -85.807415, -85.767136, -85.644604, -85.662917, -85.632449, -85.682095, -85.868174, -85.885156, -85.88921, -86.014849, -86.063413, -86.059706, 36.086024, 36.116925, 36.093809, 36.131582, 36.070087, 36.015053, 35.971501, 35.847385, 35.831254, 35.84636, 35.839658, 35.857543, 35.96106, 36.070052, 36.086024))",2010-01-01,18695,NA,NA,NA,-1.180757310950964
043,Dickson,36.1459799,-87.3016132,"list(c(-87.566798, -87.523627, -87.513533, -87.303129, -87.286501, -87.153043, -87.193301, -87.149876, -87.182573, -87.190826, -87.204242, -87.53453, -87.552874, -87.566798, 36.177857, 36.24889, 36.334713, 36.312442, 36.321933, 36.30535, 36.248969, 36.176878, 36.049726, 35.975884, 35.959186, 35.993074, 36.016237, 36.177857))",2018-01-01,53446,1.2733543032553918,NA,NA,0.48937596232078895
043,Dickson,36.1459799,-87.3016132,"list(c(-87.566798, -87.523627, -87.513533, -87.303129, -87.286501, -87.153043, -87.193301, -87.149876, -87.182573, -87.190826, -87.204242, -87.53453, -87.552874, -87.566798, 36.177857, 36.24889, 36.334713, 36.312442, 36.321933, 36.30535, 36.248969, 36.176878, 36.049726, 35.975884, 35.959186, 35.993074, 36.016237, 36.177857))",2017-01-01,52774,1.684007707129087,NA,NA,3.197359223562474
043,Dickson,36.1459799,-87.3016132,"list(c(-87.566798, -87.523627, -87.513533, -87.303129, -87.286501, -87.153043, -87.193301, -87.149876, -87.182573, -87.190826, -87.204242, -87.53453, -87.552874, -87.566798, 36.177857, 36.24889, 36.334713, 36.312442, 36.321933, 36.30535, 36.248969, 36.176878, 36.049726, 35.975884, 35.959186, 35.993074, 36.016237, 36.177857))",2016-01-01,51900,1.1025830833365724,NA,NA,1.7623145783945051
043,Dickson,36.1459799,-87.3016132,"list(c(-87.566798, -87.523627, -87.513533, -87.303129, -87.286501, -87.153043, -87.193301, -87.149876, -87.182573, -87.190826, -87.204242, -87.53453, -87.552874, -87.566798, 36.177857, 36.24889, 36.334713, 36.312442, 36.321933, 36.30535, 36.248969, 36.176878, 36.049726, 35.975884, 35.959186, 35.993074, 36.016237, 36.177857))",2015-01-01,51334,1.7219855345288915,NA,NA,7.117655914427091
043,Dickson,36.1459799,-87.3016132,"list(c(-87.566798, -87.523627, -87.513533, -87.303129, -87.286501, -87.153043, -87.193301, -87.149876, -87.182573, -87.190826, -87.204242, -87.53453, -87.552874, -87.566798, 36.177857, 36.24889, 36.334713, 36.312442, 36.321933, 36.30535, 36.248969, 36.176878, 36.049726, 35.975884, 35.959186, 35.993074, 36.016237, 36.177857))",2014-01-01,50465,0.6000318953831352,NA,NA,2.0547208658397933
043,Dickson,36.1459799,-87.3016132,"list(c(-87.566798, -87.523627, -87.513533, -87.303129, -87.286501, -87.153043, -87.193301, -87.149876, -87.182573, -87.190826, -87.204242, -87.53453, -87.552874, -87.566798, 36.177857, 36.24889, 36.334713, 36.312442, 36.321933, 36.30535, 36.248969, 36.176878, 36.049726, 35.975884, 35.959186, 35.993074, 36.016237, 36.177857))",2013-01-01,50164,-0.09957382403313897,NA,NA,2.1479099169272873
043,Dickson,36.1459799,-87.3016132,"list(c(-87.566798, -87.523627, -87.513533, -87.303129, -87.286501, -87.153043, -87.193301, -87.149876, -87.182573, -87.190826, -87.204242, -87.53453, -87.552874, -87.566798, 36.177857, 36.24889, 36.334713, 36.312442, 36.321933, 36.30535, 36.248969, 36.176878, 36.049726, 35.975884, 35.959186, 35.993074, 36.016237, 36.177857))",2012-01-01,50214,0.46416710015606544,NA,NA,-0.725753344737861
043,Dickson,36.1459799,-87.3016132,"list(c(-87.566798, -87.523627, -87.513533, -87.303129, -87.286501, -87.153043, -87.193301, -87.149876, -87.182573, -87.190826, -87.204242, -87.53453, -87.552874, -87.566798, 36.177857, 36.24889, 36.334713, 36.312442, 36.321933, 36.30535, 36.248969, 36.176878, 36.049726, 35.975884, 35.959186, 35.993074, 36.016237, 36.177857))",2011-01-01,49982,0.5997906770791372,NA,NA,0.9049436909599635
043,Dickson,36.1459799,-87.3016132,"list(c(-87.566798, -87.523627, -87.513533, -87.303129, -87.286501, -87.153043, -87.193301, -87.149876, -87.182573, -87.190826, -87.204242, -87.53453, -87.552874, -87.566798, 36.177857, 36.24889, 36.334713, 36.312442, 36.321933, 36.30535, 36.248969, 36.176878, 36.049726, 35.975884, 35.959186, 35.993074, 36.016237, 36.177857))",2010-01-01,49684,NA,NA,NA,-0.048863417131902565
045,Dyer,36.0445248,-89.436391,"list(c(-89.692437, -89.680029, -89.64302, -89.592102, -89.623804, -89.6276414416754, -89.488283, -89.482971, -89.154464, -89.163406, -89.206297, -89.188844, -89.280188, -89.342829, -89.398186, -89.631345, -89.6489049703452, -89.652279, -89.686924, -89.733095, -89.692437, 36.020507, 36.082494, 36.10362, 36.135637, 36.183128, 36.185460316606, 36.187544, 36.212659, 36.204678, 36.026044, 36.011814, 35.99976, 35.886416, 35.880934, 35.941369, 35.924133, 35.9035834823126, 35.921462, 35.947716, 36.000608, 
36.020507))",2018-01-01,37286,-0.14194274083397795,NA,NA,3.5366470636691347
045,Dyer,36.0445248,-89.436391,"list(c(-89.692437, -89.680029, -89.64302, -89.592102, -89.623804, -89.6276414416754, -89.488283, -89.482971, -89.154464, -89.163406, -89.206297, -89.188844, -89.280188, -89.342829, -89.398186, -89.631345, -89.6489049703452, -89.652279, -89.686924, -89.733095, -89.692437, 36.020507, 36.082494, 36.10362, 36.135637, 36.183128, 36.185460316606, 36.187544, 36.212659, 36.204678, 36.026044, 36.011814, 35.99976, 35.886416, 35.880934, 35.941369, 35.924133, 35.9035834823126, 35.921462, 35.947716, 36.000608, 
36.020507))",2017-01-01,37339,-0.540727718288847,NA,NA,3.251117900965833
045,Dyer,36.0445248,-89.436391,"list(c(-89.692437, -89.680029, -89.64302, -89.592102, -89.623804, -89.6276414416754, -89.488283, -89.482971, -89.154464, -89.163406, -89.206297, -89.188844, -89.280188, -89.342829, -89.398186, -89.631345, -89.6489049703452, -89.652279, -89.686924, -89.733095, -89.692437, 36.020507, 36.082494, 36.10362, 36.135637, 36.183128, 36.185460316606, 36.187544, 36.212659, 36.204678, 36.026044, 36.011814, 35.99976, 35.886416, 35.880934, 35.941369, 35.924133, 35.9035834823126, 35.921462, 35.947716, 36.000608, 
36.020507))",2016-01-01,37542,-0.5588959817762862,NA,NA,1.9091688879181745
